ID	Cognate_ID	Year	Original_Form	Orthography	Ortho_Segments	IPA	IPA_Segments	Indonesian	English	English_Original	Doculect	Sources	Note_for_Year	Note_for_Cognate	Crossreference	PAN_Etymon	PAN_English	PAN_Source	PMP_Etymon	PMP_English	PMP_Source	Etymology_Source	Concepticon_Gloss	Semantic_Field	Concepticon	Number_of_Cognates
2734	654	1891	èloffo	Eloffo	E l o f f o	ɛloffo	ɛ l o f f o	bumi, tanah	earth, soil	earth, country, soil	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2735	654	1891	èloppo	Eloppo	E l o p p o	ɛloppo	ɛ l o p p o	bumi, tanah	earth, soil	earth, country, soil	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2736	654	1894	elopo	elopo	e l o p o	elopo	e l o p o	bumi, tanah	earth, soil		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2737	654	1895	èloffo	ElOffO	E l O f f O	ɛlɔffɔ	ɛ l ɔ f f ɔ	bumi, tanah	earth, soil		Enggano Pulau Dua 1895	Stockhof 1987	èloffo  means 'country, earth (ground), earth (globe)'	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2738	654	1895	èlŏpŏ	ElOpO	E l O p O	ɛlɔpɔ	ɛ l ɔ p ɔ	bumi, tanah	earth, soil		Enggano Pulau Dua 1895	Stockhof 1987	èlŏpŏ  means 'land (state)'	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2739	654	1895	èloppo	ElOppO	E l O p p O	ɛlɔppɔ	ɛ l ɔ p p ɔ	bumi, tanah	earth, soil		Enggano Pulau Dua 1895	Stockhof 1987	èloppo means 'country, earth (ground)'	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2740	654	1979	eadopo	eadopo	e a d o p o	eadopo	e a d o p o	bumi, tanah	earth, soil		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2741	654	1979	dapo	dapo	d a p o	dapo	d a p o	bumi, tanah	earth, soil		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2742	654	1982	dope	dOpE	d O p E	dɔpɛ	d ɔ p ɛ	bumi, tanah	earth, soil		Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2743	654	1987	e-dopo	e-dopo	e - d o p o	e-dopo	e - d o p o	bumi, tanah	earth, soil	earth, country, soil	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2744	654	1987	e-lopo	e-lopo	e - l o p o	e-lopo	e - l o p o	bumi, tanah	earth, soil	earth, country, soil	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2745	654	1987	e-topo	e-topo	e - t o p o	e-topo	e - t o p o	bumi, tanah	earth, soil	earth, country, soil	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2746	654	1987	dowp	dowp	d o w p	dowp	d o w p	bumi, tanah	earth, soil		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2747	654	1987	dowp	dowp	d o w p	dowp	d o w p	bumi, tanah	earth, soil		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2748	654	2011	dop	dop	d o p	dop	d o p	bumi, tanah	earth, soil		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2749	654	2019	edob	edob	e d o b	edob	e d o b	bumi, tanah	earth, soil		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2750	654	2023	dop	dop	d o p	dop	d o p	bumi, tanah	earth, soil		Contemporary Enggano	Zakaria et al. 2023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	15
2751	655	1987	ẽ-nã́ũõ	ẽ-nã́ũõ	ẽ - n ã́ ũ õ	ẽ-nã́ũɔ͂	ẽ - n ã́ ũ ɔ͂	bumi, tanah	earth, soil		Enggano	Kähler 1987	archaic	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTH (SOIL)	The physical world	https://concepticon.clld.org/parameters/1228	1
2752	656	1888	riho	rixo	r i x o	riço	r i ç o	gempa bumi	earthquake		Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHQUAKE	The physical world	https://concepticon.clld.org/parameters/6	7
2753	656	1891	èdihĕ	Edixė	E d i x ė	ɛdiçə	ɛ d i ç ə	gempa bumi	earthquake		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHQUAKE	The physical world	https://concepticon.clld.org/parameters/6	7
2754	656	1891	èriho	Erixo	E r i x o	ɛriço	ɛ r i ç o	gempa bumi	earthquake		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHQUAKE	The physical world	https://concepticon.clld.org/parameters/6	7
2755	656	1894	edihio	edixio	e d i x i o	ediçio	e d i ç i o	gempa bumi	earthquake		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHQUAKE	The physical world	https://concepticon.clld.org/parameters/6	7
2756	656	1895	èdih	Edix	E d i x	ɛdiç	ɛ d i ç	gempa bumi	earthquake		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHQUAKE	The physical world	https://concepticon.clld.org/parameters/6	7
2757	656	1895	erihŏ	erixO	e r i x O	eriçɔ	e r i ç ɔ	gempa bumi	earthquake		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHQUAKE	The physical world	https://concepticon.clld.org/parameters/6	7
2758	656	2011	dix	dix	d i x	diç	d i ç	gempa bumi	earthquake		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHQUAKE	The physical world	https://concepticon.clld.org/parameters/6	7
2759	656	2019	edih	edih	e d i h	edih	e d i h	gempa bumi	earthquake		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHQUAKE	The physical world	https://concepticon.clld.org/parameters/6	7
2760	657	1888	èhodok²	Ehodo'	E h o d o '	ɛhodoʔ	ɛ h o d o ʔ	cacing tanah	earthworm	worm	Enggano	Helfrich 1888	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/26204"" target=""_blank"">gələŋ</a>	intestinal worm	Billings & McDonnell 2022		EARTHWORM	Animals	https://concepticon.clld.org/parameters/2350	5
2761	657	1895	èhŏdŏ(k)	EhOdO'	E h O d O '	ɛhɔdɔʔ	ɛ h ɔ d ɔ ʔ	cacing tanah	earthworm		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/26204"" target=""_blank"">gələŋ</a>	intestinal worm	Billings & McDonnell 2022		EARTHWORM	Animals	https://concepticon.clld.org/parameters/2350	5
2762	657	1987	ehodo	ehodo	e h o d o	ehodo	e h o d o	cacing tanah	earthworm	worm	Enggano	Kähler 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/26204"" target=""_blank"">gələŋ</a>	intestinal worm	Billings & McDonnell 2022		EARTHWORM	Animals	https://concepticon.clld.org/parameters/2350	5
2763	657	2011	hiɘr	hiėr	h i ė r	hiər	h i ə r	cacing tanah	earthworm		Enggano Meok	Yoder 2011	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/26204"" target=""_blank"">gələŋ</a>	intestinal worm	Billings & McDonnell 2022		EARTHWORM	Animals	https://concepticon.clld.org/parameters/2350	5
2764	657	2019	hiėr_ido'ra	hiėr_ido'ra	h i ė r _ i d o ' r a	hiәr_idoʔra	h i ә r _ i d o ʔ r a	cacing tanah	earthworm		Enggano Elicitation	Aron 2019	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/26204"" target=""_blank"">gələŋ</a>	intestinal worm	Billings & McDonnell 2022		EARTHWORM	Animals	https://concepticon.clld.org/parameters/2350	5
2765	658	1891	kofène	kofEne	k o f E n e	kofɛne	k o f ɛ n e	cacing tanah	earthworm		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHWORM	Animals	https://concepticon.clld.org/parameters/2350	4
2766	658	1891	kopènè	kopEnE	k o p E n E	kopɛnɛ	k o p ɛ n ɛ	cacing tanah	earthworm		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHWORM	Animals	https://concepticon.clld.org/parameters/2350	4
2767	658	1895	kŏfènè	kOfEnE	k O f E n E	kɔfɛnɛ	k ɔ f ɛ n ɛ	cacing tanah	earthworm	caterpillar	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHWORM	Animals	https://concepticon.clld.org/parameters/2350	4
2768	658	1895	kŏpènè	kOpEnE	k O p E n E	kɔpɛnɛ	k ɔ p ɛ n ɛ	cacing tanah	earthworm	caterpillar	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHWORM	Animals	https://concepticon.clld.org/parameters/2350	4
2769	658	1987	kopEn	kopEn	k o p E n	kopɛn	k o p ɛ n	cacing tanah	earthworm		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHWORM	Animals	https://concepticon.clld.org/parameters/2350	4
2770	658	1987	kopEn	kopEn	k o p E n	kopɛn	k o p ɛ n	cacing tanah	earthworm		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EARTHWORM	Animals	https://concepticon.clld.org/parameters/2350	4
2771	659	1891	kikoro	kikoro	k i k o r o	kikoro	k i k o r o	reda	ease off	calm	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DECREASE	Basic actions and technology	https://concepticon.clld.org/parameters/2864	2
2772	659	1891	kikoro	kikoro	k i k o r o	kikoro	k i k o r o	reda	ease off	calm	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DECREASE	Basic actions and technology	https://concepticon.clld.org/parameters/2864	2
2773	659	1987	kikoroa	kikoroa	k i k o r o a	kikoroa	k i k o r o a	reda	ease off	stop, calm down, make peace, spare, live in peace	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DECREASE	Basic actions and technology	https://concepticon.clld.org/parameters/2864	2
2774	660	1987	ẽ-ãkõnãhã	ẽ-ãkõnãhã	ẽ - ã k õ n ã h ã	ẽ-ãkɔ͂nãhã	ẽ - ã k ɔ͂ n ã h ã	timur	east		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAST	Spatial relations	https://concepticon.clld.org/parameters/1877	1
2775	661	1891	nafonak²	nafona'	n a f o n a '	nafonaʔ	n a f o n a ʔ	mudah	easy		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EASY	Cognition	https://concepticon.clld.org/parameters/686	1
2776	661	1891	nafonak²	nafona'	n a f o n a '	nafonaʔ	n a f o n a ʔ	mudah	easy		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EASY	Cognition	https://concepticon.clld.org/parameters/686	1
2777	662	1864	menoh	meno	m e n o	meno	m e n o	makan	eat		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2778	662	1864	manoh	mano	m a n o	mano	m a n o	makan	eat		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2779	662	1870	mano	mano	m a n o	mano	m a n o	makan	eat		Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2780	662	1879	meno	menO	m e n O	menɔ	m e n ɔ	makan	eat		Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2781	662	1891	amĕnok	amėnok	a m ė n o k	amənok	a m ə n o k	makan	eat		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2782	662	1891	amĕnok	amėnok	a m ė n o k	amənok	a m ə n o k	makan	eat		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2783	662	1894	menò	menO	m e n O	menɔ	m e n ɔ	makan	eat		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2784	662	1894	eonò	eonO	e o n O	eonɔ	e o n ɔ	makan	eat		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2785	662	1895	amĕnŏ(k)	amėnO'	a m ė n O '	amənɔʔ	a m ə n ɔ ʔ	makan	eat		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2786	662	1979	eono	eono	e o n o	eono	e o n o	makan	eat		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2787	662	1982	amənok	amėnOk	a m ė n O k	amənɔk	a m ə n ɔ k	makan	eat		Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2788	662	1987	no	no	n o	no	n o	makan	eat		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2789	662	1987	no	no	n o	no	n o	makan	eat		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2790	662	2011	no	no	n o	no	n o	makan	eat		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2791	662	2011	ka-no	ka-no	k a - n o	ka-no	k a - n o	makan	eat		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2792	662	2019	no	no	n o	no	n o	makan	eat		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EAT	Food and drink	https://concepticon.clld.org/parameters/1336	10
2793	663	1987	e-kaʔa	e-ka'a	e - k a ' a	e-kaʔa	e - k a ʔ a	pinggir	edge		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EDGE	Spatial relations	https://concepticon.clld.org/parameters/863	1
2794	664	1891	èkieodaba	Ekiodaba	E k i o d a b a	ɛkiodaba	ɛ k i o d a b a	pinggir	edge		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	cf. mouth	NA	NA	NA	NA	NA	NA	NA	EDGE	Spatial relations	https://concepticon.clld.org/parameters/863	1
2795	664	1891	èkieodaba	Ekiodaba	E k i o d a b a	ɛkiodaba	ɛ k i o d a b a	pinggir	edge		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	cf. mouth	NA	NA	NA	NA	NA	NA	NA	EDGE	Spatial relations	https://concepticon.clld.org/parameters/863	1
2796	665	1895	èkama	Ekama	E k a m a	ɛkama	ɛ k a m a	belut	eel		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FRESHWATER EEL	Animals	https://concepticon.clld.org/parameters/1013	2
2797	665	1987	ekãmã̄	ekãmãã	e k ã m ã ã	ekãmãː	e k ã m ãː	belut	eel		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FRESHWATER EEL	Animals	https://concepticon.clld.org/parameters/1013	2
2798	666	1895	èhèo	EhEO	E h E O	ɛhɛɔ	ɛ h ɛ ɔ	belut	eel		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FRESHWATER EEL	Animals	https://concepticon.clld.org/parameters/1013	1
2799	667	1864	haoah_ko-eikoh	haOah_kO'eiko	h a O a h _ k O ' e i k o	haɔah_kɔʔeiko	h a ɔ a h _ k ɔ ʔ e i k o	telur	egg		Enggano North	Walland 1864	NA	NA	cf. child	NA	NA	NA	NA	NA	NA	NA	EGG	Food and drink	https://concepticon.clld.org/parameters/744	1
2800	668	2011	taru	taru	t a r u	taru	t a r u	terong	eggplant		Enggano Meok	Yoder 2011	NA	loanword		NA	NA	NA	NA	NA	NA	NA	AUBERGINE	Food and drink	https://concepticon.clld.org/parameters/1146	1
2801	668	2019	taru	taru	t a r u	taru	t a r u	terong	eggplant		Enggano Elicitation	Aron 2019	NA	loanword		NA	NA	NA	NA	NA	NA	NA	AUBERGINE	Food and drink	https://concepticon.clld.org/parameters/1146	1
2802	669	1870	adoea_kododoka	adua_kododoka	a d u a _ k o d o d o k a	adua_kododoka	a d u a _ k o d o d o k a	delapan ratus	eight hundred		Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EIGHT HUNDRED	Quantity	https://concepticon.clld.org/parameters/3519	1
2803	670	1864	kapoeloe_opah_ijoepah	kapulu_Opah_iyupah	k a p u l u _ O p a h _ i y u p a h	kapulu_ɔpah_ijupah	k a p u l u _ ɔ p a h _ i j u p a h	delapan belas	eighteen		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EIGHTEEN	Quantity	https://concepticon.clld.org/parameters/1713	2
2804	670	1894	cahafúlo_afa_afa	kahafulo_afa_afa	k a h a f u l o _ a f a _ a f a	kahafulo_afa_afa	k a h a f u l o _ a f a _ a f a	delapan belas	eighteen		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EIGHTEEN	Quantity	https://concepticon.clld.org/parameters/1713	2
2805	671	1891	kifa_hoekjo_afai_afa	kifa_hukyo_afai_afa	k i f a _ h u k y o _ a f a i _ a f a	kifa_hukjo_afai_afa	k i f a _ h u k j o _ a f a i _ a f a	delapan belas	eighteen		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EIGHTEEN	Quantity	https://concepticon.clld.org/parameters/1713	2
2806	671	1891	kifa_hoekjo_afai_afa	kifa_hukyo_afai_afa	k i f a _ h u k y o _ a f a i _ a f a	kifa_hukjo_afai_afa	k i f a _ h u k j o _ a f a i _ a f a	delapan belas	eighteen		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EIGHTEEN	Quantity	https://concepticon.clld.org/parameters/1713	2
2807	671	1895	kifahoekjo_afai_afa	kifahukyO_afai_afa	k i f a h u k y O _ a f a i _ a f a	kifahukjɔ_afai_afa	k i f a h u k j ɔ _ a f a i _ a f a	delapan belas	eighteen		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EIGHTEEN	Quantity	https://concepticon.clld.org/parameters/1713	2
2808	672	1855	aopeia_taka	aope:ia_taka	a o p e:i a _ t a k a	aopɛia_taka	a o p ɛi a _ t a k a	delapan puluh	eighty		Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EIGHTY	Quantity	https://concepticon.clld.org/parameters/1722	3
2809	672	1870	afa_takka	afa_takka	a f a _ t a k k a	afa_takka	a f a _ t a k k a	delapan puluh	eighty		Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EIGHTY	Quantity	https://concepticon.clld.org/parameters/1722	3
2810	672	1879	afa_takka	afa_takka	a f a _ t a k k a	afa_takka	a f a _ t a k k a	delapan puluh	eighty		Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EIGHTY	Quantity	https://concepticon.clld.org/parameters/1722	3
2811	672	1891	afataka	afataka	a f a t a k a	afataka	a f a t a k a	delapan puluh	eighty		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EIGHTY	Quantity	https://concepticon.clld.org/parameters/1722	3
2812	672	1891	afataka	afataka	a f a t a k a	afataka	a f a t a k a	delapan puluh	eighty		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EIGHTY	Quantity	https://concepticon.clld.org/parameters/1722	3
2813	673	1864	poe-apoh	pu'apo	p u ' a p o	puʔapo	p u ʔ a p o	siku	elbow		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELBOW	The body	https://concepticon.clld.org/parameters/981	5
2814	673	1891	èfoek²oeafĕ	Efu'uafė	E f u ' u a f ė	ɛfuʔuafə	ɛ f u ʔ u a f ə	siku	elbow		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELBOW	The body	https://concepticon.clld.org/parameters/981	5
2815	673	1891	èpoek²oeapo	Epu'uapo	E p u ' u a p o	ɛpuʔuapo	ɛ p u ʔ u a p o	siku	elbow		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELBOW	The body	https://concepticon.clld.org/parameters/981	5
2816	673	1894	epú_ápo	epu_apo	e p u _ a p o	epu_apo	e p u _ a p o	siku	elbow		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELBOW	The body	https://concepticon.clld.org/parameters/981	5
2817	673	1895	èfoe(k) oeafĕ	Efu' uafė	E f u ' # u a f ė	ɛfuʔ uafə	ɛ f u ʔ # u a f ə	siku	elbow		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELBOW	The body	https://concepticon.clld.org/parameters/981	5
2818	673	1895	èpoe(k)oe apŏ	Epu'u apO	E p u ' u # a p O	ɛpuʔu apɔ	ɛ p u ʔ u # a p ɔ	siku	elbow		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELBOW	The body	https://concepticon.clld.org/parameters/981	5
2819	674	1864	kapoeloe_kaihie	kapulu_ka:ixii	k a p u l u _ k a:i x i i	kapulu_kaiçiː	k a p u l u _ k ai ç iː	sebelas	eleven		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELEVEN	Quantity	https://concepticon.clld.org/parameters/1706	6
2820	674	1870	kahafoeloe_é_kahaie	kahafulu_e_kahaii	k a h a f u l u _ e _ k a h a i i	kahafulu_e_kahaiː	k a h a f u l u _ e _ k a h a iː	sebelas	eleven		Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELEVEN	Quantity	https://concepticon.clld.org/parameters/1706	6
2821	674	1879	kahafoeloe_é_kehaie	kahafulu_e_kehai	k a h a f u l u _ e _ k e h a i	kahafulu_e_kehai	k a h a f u l u _ e _ k e h a i	sebelas	eleven		Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELEVEN	Quantity	https://concepticon.clld.org/parameters/1706	6
2822	674	1894	cahafúlo_cáic	kahafulo_kaic	k a h a f u l o _ k a i c	kahafulo_kait͡ʃ	k a h a f u l o _ k a i t͡ʃ	sebelas	eleven		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELEVEN	Quantity	https://concepticon.clld.org/parameters/1706	6
2823	674	1987	hakhikah	hakʰikah	h a k ʰ i k a h	hakʰikah	h a k ʰ i k a h	sebelas	eleven		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELEVEN	Quantity	https://concepticon.clld.org/parameters/1706	6
2824	674	1987	hakʰikhah	hakʰikʰah	h a kʰ i k ʰ a h	hakʰikʰah	h a kʰ i k ʰ a h	sebelas	eleven		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELEVEN	Quantity	https://concepticon.clld.org/parameters/1706	6
2825	675	1891	kifa_hoekjo_kaïk	kifa_hukyo_ka'ik	k i f a _ h u k y o _ k a ' i k	kifa_hukjo_kaʔik	k i f a _ h u k j o _ k a ʔ i k	sebelas	eleven		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELEVEN	Quantity	https://concepticon.clld.org/parameters/1706	2
2826	675	1891	kifa_hoekjo_kaïk	kifa_hukyo_ka'ik	k i f a _ h u k y o _ k a ' i k	kifa_hukjo_kaʔik	k i f a _ h u k j o _ k a ʔ i k	sebelas	eleven		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELEVEN	Quantity	https://concepticon.clld.org/parameters/1706	2
2827	675	1895	kifahoekjo_kaik	kifahukyO_kaik	k i f a h u k y O _ k a i k	kifahukjɔ_kaik	k i f a h u k j ɔ _ k a i k	sebelas	eleven		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ELEVEN	Quantity	https://concepticon.clld.org/parameters/1706	2
2828	676	1894	uaha_eloha	uaha_eloha	u a h a _ e l o h a	uaha_eloha	u a h a _ e l o h a	naik kapal	embark (ship)		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LEAVE	Motion	https://concepticon.clld.org/parameters/1752	1
